数据日期,排名,股票代码,股票名称,评分,收盘价,近交易日涨跌幅(%)
2026-06-11,55,600667,太极实业,3.0,17.51,9.99
2026-06-11,56,600714,金瑞矿业,3.0,29.22,1.39
2026-06-11,57,603005,晶方科技,3.0,44.11,-1.72
2026-06-11,58,603206,嘉环科技,3.0,17.81,1.54
2026-06-11,59,603500,祥和实业,3.0,13.12,3.8
2026-06-11,60,603687,大胜达,3.0,19.0,-0.94
2026-06-11,61,605589,圣泉集团,3.0,60.35,0.42
2026-06-11,62,688079,美迪凯,3.0,24.25,-2.41
2026-06-11,63,688207,格灵深瞳,3.0,18.07,-5.59
2026-06-11,64,688323,瑞华泰,3.0,40.15,0.63
2026-06-11,65,688403,汇成股份,3.0,25.2,2.65
2026-06-11,66,688711,宏微科技,3.0,34.63,1.55
2026-06-11,67,000029,深深房Ａ,2.0,25.46,-5.67
2026-06-11,68,000681,视觉中国,2.0,21.56,-9.98
2026-06-11,69,000700,模塑科技,2.0,14.67,-3.61
2026-06-11,70,000859,国风新材,2.0,11.51,1.23
2026-06-11,71,000920,沃顿科技,2.0,13.58,-1.74
2026-06-11,72,000970,中科三环,2.0,14.03,-3.37
2026-06-11,73,002056,横店东磁,2.0,24.72,-2.98
2026-06-11,74,002125,湘潭电化,2.0,18.32,-2.45
2026-06-11,75,002129,TCL中环,2.0,10.13,0.0
2026-06-11,76,002138,顺络电子,2.0,55.63,-4.58
2026-06-11,77,002165,红 宝 丽,2.0,8.03,10.0
2026-06-11,78,002245,蔚蓝锂芯,2.0,19.85,-5.34
2026-06-11,79,002361,神剑股份,2.0,17.47,-8.53
2026-06-11,80,002362,汉王科技,2.0,18.81,-4.81
2026-06-11,81,002407,多氟多,2.0,38.19,9.99
2026-06-11,82,002490,山东墨龙,2.0,8.56,10.03
2026-06-11,83,002575,群兴玩具,2.0,5.92,-4.21
2026-06-11,84,002657,中科金财,2.0,20.35,-1.6
2026-06-11,85,002735,王子新材,2.0,19.4,2.54
2026-06-11,86,002824,和胜股份,2.0,28.86,9.98
2026-06-11,87,002903,宇环数控,2.0,44.46,-2.14
2026-06-11,88,002960,青鸟智控,2.0,8.84,-4.74
2026-06-11,89,002965,祥鑫科技,2.0,38.54,9.99
2026-06-11,90,003009,中天火箭,2.0,55.11,-3.09
2026-06-11,91,300042,朗科科技,2.0,62.66,-1.59
2026-06-11,92,300145,南方泵业,2.0,5.4,-1.64
2026-06-11,93,300162,雷曼光电,2.0,10.69,-1.02
2026-06-11,94,300163,先锋新材,2.0,6.33,-2.16
2026-06-11,95,300221,银禧科技,2.0,16.12,-4.9
2026-06-11,96,300264,佳创视讯,2.0,10.97,17.45
2026-06-11,97,300304,云意电气,2.0,15.5,-4.02
2026-06-11,98,300319,麦捷科技,2.0,20.81,-5.75
2026-06-11,99,300328,宜安科技,2.0,18.76,-3.1
2026-06-11,100,300420,五洋自控,2.0,5.81,-2.35
2026-06-11,101,300482,万孚生物,2.0,18.95,-0.42
2026-06-11,102,300553,集智股份,2.0,62.76,-2.23
2026-06-11,103,300576,容大感光,2.0,45.2,3.6
2026-06-11,104,300606,金太阳,2.0,38.89,-1.62
2026-06-11,105,300747,锐科激光,2.0,48.85,3.98
2026-06-11,106,300755,华致酒行,2.0,15.29,-4.68
2026-06-11,107,300825,阿尔特,2.0,15.07,2.03
2026-06-11,108,301115,联检科技,2.0,30.58,-4.79
2026-06-11,109,301178,天亿马,2.0,52.9,-1.14
2026-06-11,110,301218,华是科技,2.0,38.23,-7.21
2026-06-11,111,301222,浙江恒威,2.0,34.03,-1.96
2026-06-11,112,301231,荣信文化,2.0,31.88,-12.1
2026-06-11,113,301281,科源制药,2.0,44.68,-0.76
2026-06-11,114,301302,华如科技,2.0,30.8,-4.85
2026-06-11,115,301322,绿通科技,2.0,57.76,2.05
2026-06-11,116,301428,世纪恒通,2.0,37.3,-2.69
2026-06-11,117,301468,博盈特焊,2.0,51.7,12.81
2026-06-11,118,600063,皖维高新,2.0,7.75,-7.85
2026-06-11,119,600178,东安动力,2.0,10.57,9.99
2026-06-11,120,600198,大唐电信,2.0,9.41,1.18
2026-06-11,121,600206,有研新材,2.0,34.24,6.2
2026-06-11,122,600226,亨通股份,2.0,7.5,-3.72
2026-06-11,123,600237,铜峰电子,2.0,10.28,-3.93
2026-06-11,124,600345,长江通信,2.0,57.01,-1.09
2026-06-11,125,600382,广东明珠,2.0,8.22,-0.84
2026-06-11,126,600505,西昌电力,2.0,14.86,3.34
2026-06-11,127,600516,方大炭素,2.0,5.74,1.23
2026-06-11,128,601133,柏诚股份,2.0,30.89,5.72
2026-06-11,129,601137,博威合金,2.0,24.71,10.02
2026-06-11,130,601666,平煤股份,2.0,9.1,0.55
2026-06-11,131,603020,爱普股份,2.0,11.85,-1.0
2026-06-11,132,603039,泛微网络,2.0,45.56,-0.31
2026-06-11,133,603060,国检集团,2.0,7.49,0.0
2026-06-11,134,603090,宏盛股份,2.0,57.64,-3.6
2026-06-11,135,603155,新亚强,2.0,25.12,9.98
2026-06-11,136,603335,迪生力,2.0,7.32,-2.01
2026-06-11,137,603608,天创时尚,2.0,24.45,7.19
2026-06-11,138,603725,天安新材,2.0,11.11,-2.88
2026-06-11,139,603778,国晟科技,2.0,19.8,-2.94
2026-06-11,140,603859,能科科技,2.0,51.89,-9.99
2026-06-11,141,603877,太平鸟,2.0,13.13,-1.87
2026-06-11,142,603992,松霖科技,2.0,31.91,10.0
2026-06-11,143,605018,长华集团,2.0,16.55,-6.97
2026-06-11,144,605218,伟时电子,2.0,16.9,-0.47
2026-06-11,145,605303,园林股份,2.0,27.85,4.03
2026-06-11,146,605398,新炬网络,2.0,22.63,-9.98
2026-06-11,147,605566,福莱蒽特,2.0,47.34,6.91
2026-06-11,148,688206,概伦电子,2.0,40.08,2.95
2026-06-11,149,688360,德马科技,2.0,20.88,-2.43
2026-06-11,150,688584,上海合晶,2.0,28.68,-0.9
2026-06-11,151,688757,胜科纳米,2.0,41.47,0.68
2026-06-11,152,688786,悦安新材,2.0,41.5,-11.51
